,mes,departamento,municipio,temperatura_promedio,temperatura_minima,temperatura_maxima
1937,2019-07,NARIÑO,RICAURTE,16.13582089552239,9.8,22.1
1938,2019-07,NARIÑO,SANDONÁ,18.84573036408049,13.14269,31.08181
1939,2019-07,NARIÑO,TAMINANGO,24.922043010752688,18.6,35.8
1940,2019-07,NARIÑO,TUMACO,26.305645161290325,22.8,31.1
1941,2019-07,NARIÑO,TÚQUERRES,10.570384615384617,0.1,19.6
1942,2019-08,CUNDINAMARCA,ANAPOIMA,26.840407288317255,19.5,36.6
1943,2019-08,CUNDINAMARCA,BOJACÁ,12.192948717948719,6.6,19.9
1944,2019-08,CUNDINAMARCA,CABRERA,10.908333333333335,5.4,17.6
1945,2019-08,CUNDINAMARCA,CACHIPAY,20.376873661670235,14.7,27.5
1946,2019-08,CUNDINAMARCA,CAPARRAPÍ,25.673062015503874,0.0,31.9
1947,2019-08,CUNDINAMARCA,CARMEN DE CARUPA,11.320998925886144,2.1,20.3
1948,2019-08,CUNDINAMARCA,CHOCONTÁ,11.208295587915671,0.0,17.248
1949,2019-08,CUNDINAMARCA,CHÍA,12.741693461950696,3.2,22.2
1950,2019-08,CUNDINAMARCA,COGUA,8.264415862808146,2.5,14.3
1951,2019-08,CUNDINAMARCA,CUCUNUBÁ,9.80469152810768,4.836,19.2
1952,2019-08,CUNDINAMARCA,EL COLEGIO,21.291925989506822,13.1,29.88276
1953,2019-08,CUNDINAMARCA,EL ROSAL,12.595915361670396,1.07,22.53
1954,2019-08,CUNDINAMARCA,FACATATIVÁ,11.327886902590295,0.1,19.9
1955,2019-08,CUNDINAMARCA,FUNZA,13.42254820731934,3.944,21.899
1956,2019-08,CUNDINAMARCA,FÚQUENE,13.084279475982534,0.0,20.6
1957,2019-08,CUNDINAMARCA,GIRARDOT,30.82681623931624,23.0,39.1
1958,2019-08,CUNDINAMARCA,GUADUAS,20.848342245989304,16.0,28.4
1959,2019-08,CUNDINAMARCA,GUAYABETAL,19.901643192488265,14.1,27.6
1960,2019-08,CUNDINAMARCA,LA CALERA,9.796650797702616,3.1,19.8
1961,2019-08,CUNDINAMARCA,LA PALMA,22.344414662743322,15.739,33.07512
1962,2019-08,CUNDINAMARCA,LA VEGA,23.74822824221623,0.0,34.035
1963,2019-08,CUNDINAMARCA,LENGUAZAQUE,10.206889128094726,1.4,15.7
1964,2019-08,CUNDINAMARCA,MACHETÁ,10.844484345881476,6.731,17.065
1965,2019-08,CUNDINAMARCA,MEDINA,23.446236559139784,18.2,32.9
1966,2019-08,CUNDINAMARCA,MOSQUERA,13.31741452991453,0.9,21.1
1967,2019-08,CUNDINAMARCA,NEMOCÓN,12.261642156862745,0.4,20.7
1968,2019-08,CUNDINAMARCA,PACHO,17.786306039406053,11.261,30.84938
1969,2019-08,CUNDINAMARCA,PASCA,13.403557364776342,7.558,20.275
1970,2019-08,CUNDINAMARCA,PUERTO SALGAR,29.22892156862745,19.8,39.5
1971,2019-08,CUNDINAMARCA,PULÍ,23.200248794388425,0.0,29.915
1972,2019-08,CUNDINAMARCA,QUETAME,16.33142792857143,14.71589,19.74506
1973,2019-08,CUNDINAMARCA,SAN BERNARDO,16.169090909090908,9.2,25.2
1974,2019-08,CUNDINAMARCA,SAN CAYETANO,14.420124223602485,7.3,20.6
1975,2019-08,CUNDINAMARCA,SASAIMA,19.945715192761604,15.50276,27.50708
1976,2019-08,CUNDINAMARCA,SIBATÉ,11.24717541322314,5.315,17.779
1977,2019-08,CUNDINAMARCA,SILVANIA,21.321543408360128,14.9,29.3
1978,2019-08,CUNDINAMARCA,SIMIJACA,9.984549214071857,4.663,16.315
1979,2019-08,CUNDINAMARCA,SOACHA,9.551024986118824,5.299,15.234
1980,2019-08,CUNDINAMARCA,SUBACHOQUE,9.841390374331551,5.2,17.4
1981,2019-08,CUNDINAMARCA,TABIO,12.368820295037997,0.0,20.618
1982,2019-08,CUNDINAMARCA,TAUSA,7.968017154577662,4.072,13.906
1983,2019-08,CUNDINAMARCA,TENA,16.78006877912395,12.009,23.867
1984,2019-08,CUNDINAMARCA,TOCANCIPÁ,12.81207264957265,3.5,20.4
1985,2019-08,CUNDINAMARCA,UBATÉ,12.569117647058823,3.0,20.3
1986,2019-08,CUNDINAMARCA,VIANÍ,22.601948051948053,16.7,29.7
1987,2019-08,CUNDINAMARCA,VILLAGÓMEZ,12.070992450745718,3.411,38.675
1988,2019-08,CUNDINAMARCA,VILLAPINZÓN,9.952020109395109,2.6,17.158
1989,2019-08,CUNDINAMARCA,VILLETA,26.762179487179488,16.3,35.5
1990,2019-08,CUNDINAMARCA,YACOPÍ,22.718113612004288,16.0,29.7
1991,2019-08,CUNDINAMARCA,ZIPAQUIRÁ,10.066227701674276,1.8,21.1
1992,2019-08,NARIÑO,ALDANA,9.842531356898517,1.1,18.0
1993,2019-08,NARIÑO,BARBACOAS,20.94344528710726,3.1,47.6
1994,2019-08,NARIÑO,CONSACÁ,21.673795271753924,14.38433,31.65619
1995,2019-08,NARIÑO,CONTADERO,14.450490196078432,8.6,23.3
1996,2019-08,NARIÑO,CUMBAL,2.705988700564972,0.1,8.4
1997,2019-08,NARIÑO,PASTO,11.806639004149378,4.0,22.7
1998,2019-08,NARIÑO,PUERRES,7.851754385964912,3.6,10.2
1999,2019-08,NARIÑO,RICAURTE,16.34032258064516,8.5,24.9
2000,2019-08,NARIÑO,SANDONÁ,19.81018287389217,13.46964,31.14481
2001,2019-08,NARIÑO,TAMINANGO,25.867200854700855,19.0,36.3
2002,2019-08,NARIÑO,TUMACO,26.315591397849463,23.6,31.0
2003,2019-08,NARIÑO,TÚQUERRES,10.255555555555556,5.2,19.0
2004,2019-09,CUNDINAMARCA,ANAPOIMA,28.005993150684933,20.4,37.2
2005,2019-09,CUNDINAMARCA,BOJACÁ,13.07002561912895,9.0,22.0
2006,2019-09,CUNDINAMARCA,CABRERA,11.372954545454546,5.6,18.3
2007,2019-09,CUNDINAMARCA,CACHIPAY,21.262083333333333,15.6,28.0
2008,2019-09,CUNDINAMARCA,CAPARRAPÍ,25.641638795986623,17.7,31.4
2009,2019-09,CUNDINAMARCA,CARMEN DE CARUPA,12.05466006303467,4.1,22.4
2010,2019-09,CUNDINAMARCA,CHOCONTÁ,11.730871736662882,3.322,19.317
2011,2019-09,CUNDINAMARCA,CHÍA,13.322115384615385,4.4,22.9
2012,2019-09,CUNDINAMARCA,COGUA,8.826826923076922,3.9,14.8
2013,2019-09,CUNDINAMARCA,CUCUNUBÁ,10.624835028802549,6.071,20.7
2014,2019-09,CUNDINAMARCA,EL COLEGIO,21.962774844143865,13.6,31.02651
2015,2019-09,CUNDINAMARCA,EL ROSAL,13.450470182841068,2.185,22.271
2016,2019-09,CUNDINAMARCA,FACATATIVÁ,12.140149589654314,1.5,21.0
2017,2019-09,CUNDINAMARCA,FUNZA,14.274841705360911,5.067,22.601
2018,2019-09,CUNDINAMARCA,FÚQUENE,14.017335610589239,0.0,21.5
2019,2019-09,CUNDINAMARCA,GIRARDOT,31.686212121212122,21.2,40.1
2020,2019-09,CUNDINAMARCA,GUADUAS,21.30625,15.5,28.9
2021,2019-09,CUNDINAMARCA,GUASCA,10.010035842293908,6.6,17.3
2022,2019-09,CUNDINAMARCA,GUAYABETAL,20.524638844301766,15.6,28.5
2023,2019-09,CUNDINAMARCA,LA CALERA,10.919181240657698,4.2,24.5
2024,2019-09,CUNDINAMARCA,LA PALMA,22.334563250197093,15.32023,32.58672
2025,2019-09,CUNDINAMARCA,LA VEGA,24.425546459515985,0.0,34.364
2026,2019-09,CUNDINAMARCA,LENGUAZAQUE,9.998275862068965,3.1,14.2
2027,2019-09,CUNDINAMARCA,MACHETÁ,12.037542792792793,6.595,19.161
2028,2019-09,CUNDINAMARCA,MEDINA,24.68622183708839,18.9,32.7
2029,2019-09,CUNDINAMARCA,MOSQUERA,13.983775587566337,2.4,22.4
2030,2019-09,CUNDINAMARCA,NEMOCÓN,12.725151515151516,0.5,23.0
2031,2019-09,CUNDINAMARCA,PACHO,20.176378573894695,11.911,33.44921
2032,2019-09,CUNDINAMARCA,PASCA,14.175362539421362,8.825,21.5
2033,2019-09,CUNDINAMARCA,PUERTO SALGAR,29.087575757575756,21.6,40.7
2034,2019-09,CUNDINAMARCA,PULÍ,23.12782360668043,16.011,30.159
2035,2019-09,CUNDINAMARCA,QUETAME,18.39695705190361,12.87762,28.05635
2036,2019-09,CUNDINAMARCA,SAN BERNARDO,16.56153846153846,9.0,25.4
2037,2019-09,CUNDINAMARCA,SAN CAYETANO,14.69159090909091,8.6,21.3
2038,2019-09,CUNDINAMARCA,SIBATÉ,13.255431111111111,7.406,16.127
2039,2019-09,CUNDINAMARCA,SILVANIA,21.979846285226305,16.3,29.6
2040,2019-09,CUNDINAMARCA,SIMIJACA,10.741966301600675,5.441,17.344
2041,2019-09,CUNDINAMARCA,SOACHA,10.39175980941704,6.581,16.24
2042,2019-09,CUNDINAMARCA,SUBACHOQUE,10.529601990049752,6.2,18.0
2043,2019-09,CUNDINAMARCA,TABIO,12.837423146112332,0.0,21.306
2044,2019-09,CUNDINAMARCA,TAUSA,8.745073146853146,4.932,15.488
2045,2019-09,CUNDINAMARCA,TENA,17.80381076901448,12.32,25.649
2046,2019-09,CUNDINAMARCA,TIBACUY,21.48977423804709,14.80595,28.69349
2047,2019-09,CUNDINAMARCA,TOCANCIPÁ,13.280314309346567,5.2,21.5
2048,2019-09,CUNDINAMARCA,UBATÉ,13.202657555049356,4.3,22.8
2049,2019-09,CUNDINAMARCA,VIANÍ,23.07061812023709,15.9,30.9
2050,2019-09,CUNDINAMARCA,VILLAGÓMEZ,11.846560746352413,4.269,21.115
2051,2019-09,CUNDINAMARCA,VILLAPINZÓN,10.664037845533278,3.4,19.526
2052,2019-09,CUNDINAMARCA,VILLETA,26.99606060606061,18.1,36.1
2053,2019-09,CUNDINAMARCA,YACOPÍ,22.54355769230769,16.7,30.5
2054,2019-09,CUNDINAMARCA,ZIPAQUIRÁ,10.744539817437834,2.7,20.3
2055,2019-09,NARIÑO,ALDANA,10.200666032350142,1.2,19.1
2056,2019-09,NARIÑO,BARBACOAS,20.73064317902499,0.3,47.0
2057,2019-09,NARIÑO,CONSACÁ,21.352394967255407,14.57666,33.05904
2058,2019-09,NARIÑO,CONTADERO,15.465454545454547,8.9,26.2
2059,2019-09,NARIÑO,CUMBAL,3.4289293849658313,0.2,9.6
2060,2019-09,NARIÑO,PASTO,12.786220153783892,3.5,24.5
2061,2019-09,NARIÑO,RICAURTE,16.42067767158992,9.5,26.3
2062,2019-09,NARIÑO,SANDONÁ,19.627766871597824,13.10497,31.92068
2063,2019-09,NARIÑO,TAMINANGO,24.992878787878787,18.5,36.4
2064,2019-09,NARIÑO,TUMACO,25.79244135534318,23.3,30.0
2065,2019-09,NARIÑO,TÚQUERRES,11.336251920122887,5.2,21.0
2066,2019-10,CUNDINAMARCA,ANAPOIMA,24.409869375907114,18.6,32.1
2067,2019-10,CUNDINAMARCA,BOJACÁ,11.858490566037736,8.5,18.5
2068,2019-10,CUNDINAMARCA,CABRERA,11.312693935119887,5.2,17.5
2069,2019-10,CUNDINAMARCA,CACHIPAY,19.18374613003096,15.5,26.0
2070,2019-10,CUNDINAMARCA,CAPARRAPÍ,20.654003139717425,16.7,27.1
2071,2019-10,CUNDINAMARCA,CARMEN DE CARUPA,11.582805429864253,3.7,22.8
2072,2019-10,CUNDINAMARCA,CHOCONTÁ,11.72754903268846,4.013,19.786
2073,2019-10,CUNDINAMARCA,CHÍA,13.268650217706822,4.9,23.1
2074,2019-10,CUNDINAMARCA,COGUA,8.729608127721335,3.0,14.9
2075,2019-10,CUNDINAMARCA,CUCUNUBÁ,10.701271039114975,6.003,21.8
2076,2019-10,CUNDINAMARCA,EL COLEGIO,19.534400624122327,13.6,28.29881
2077,2019-10,CUNDINAMARCA,EL ROSAL,12.856199447259328,3.102,21.331
2078,2019-10,CUNDINAMARCA,FACATATIVÁ,11.668837084246166,1.8,21.1
2079,2019-10,CUNDINAMARCA,FUNZA,13.551964227642276,4.07,22.796
2080,2019-10,CUNDINAMARCA,FÚQUENE,13.31589825119237,4.1,21.2
2081,2019-10,CUNDINAMARCA,GIRARDOT,28.568840579710145,21.8,39.7
2082,2019-10,CUNDINAMARCA,GUADUAS,18.687082728592163,14.4,25.0
2083,2019-10,CUNDINAMARCA,GUASCA,9.464016172506739,4.9,16.0
2084,2019-10,CUNDINAMARCA,GUAYABETAL,20.298369565217392,15.8,28.5
2085,2019-10,CUNDINAMARCA,LA CALERA,10.961110614908966,3.4,21.5
2086,2019-10,CUNDINAMARCA,LA PALMA,19.60136261707523,14.09666,29.88464
2087,2019-10,CUNDINAMARCA,LA VEGA,21.86665406427221,0.0,30.556
2088,2019-10,CUNDINAMARCA,MACHETÁ,12.113651924839596,7.163,19.061
2089,2019-10,CUNDINAMARCA,MEDINA,23.771802325581394,18.1,32.9
2090,2019-10,CUNDINAMARCA,MOSQUERA,13.225606469002695,2.4,23.0
2091,2019-10,CUNDINAMARCA,NEMOCÓN,13.043049932523616,2.3,23.2
2092,2019-10,CUNDINAMARCA,PACHO,17.512263084544255,11.417,29.00333
2093,2019-10,CUNDINAMARCA,PASCA,13.453110061035638,7.981,21.6
2094,2019-10,CUNDINAMARCA,PUERTO SALGAR,26.779352226720647,21.5,34.5
2095,2019-10,CUNDINAMARCA,PULÍ,20.95259199171557,15.234,26.945
2096,2019-10,CUNDINAMARCA,QUETAME,17.853928632520326,12.62921,26.92194
2097,2019-10,CUNDINAMARCA,SAN BERNARDO,15.701543209876544,10.2,23.3
2098,2019-10,CUNDINAMARCA,SAN CAYETANO,13.413611859838275,8.2,19.3
2099,2019-10,CUNDINAMARCA,SIBATÉ,11.369387891077636,5.478,17.758
2100,2019-10,CUNDINAMARCA,SILVANIA,20.028197674418603,15.2,27.2
2101,2019-10,CUNDINAMARCA,SIMIJACA,10.48434349030471,4.607,17.354
2102,2019-10,CUNDINAMARCA,SOACHA,10.356722491349482,6.003,16.352
2103,2019-10,CUNDINAMARCA,SUBACHOQUE,10.399072642967543,5.7,18.0
2104,2019-10,CUNDINAMARCA,TABIO,13.009100668647847,0.0,21.077
2105,2019-10,CUNDINAMARCA,TAUSA,8.889002070393374,4.402,15.214
2106,2019-10,CUNDINAMARCA,TENA,16.205795516925892,12.278,22.759
2107,2019-10,CUNDINAMARCA,TIBACUY,19.416768980992607,14.77771,27.25155
2108,2019-10,CUNDINAMARCA,TOCANCIPÁ,13.034413580246913,4.1,22.3
2109,2019-10,CUNDINAMARCA,UBATÉ,12.872506738544473,5.9,21.9
2110,2019-10,CUNDINAMARCA,VIANÍ,20.615987460815045,0.0,27.5
2111,2019-10,CUNDINAMARCA,VILLAGÓMEZ,11.014567071772529,4.68,19.794
2112,2019-10,CUNDINAMARCA,VILLAPINZÓN,10.602005679513184,2.8,18.021
2113,2019-10,CUNDINAMARCA,VILLETA,24.828475033738194,17.4,33.7
2114,2019-10,CUNDINAMARCA,YACOPÍ,19.91768115942029,16.1,26.7
2115,2019-10,CUNDINAMARCA,ZIPAQUIRÁ,10.287830757190374,3.0,17.649
2116,2019-10,NARIÑO,ALDANA,10.82251552795031,2.2,18.7
2117,2019-10,NARIÑO,BARBACOAS,19.349878345498784,11.7,48.2
2118,2019-10,NARIÑO,CONSACÁ,19.451873531669865,14.40873,28.92186
2119,2019-10,NARIÑO,CONTADERO,15.068960863697706,7.8,25.1
2120,2019-10,NARIÑO,CUMBAL,3.8918478260869565,0.1,10.4
2121,2019-10,NARIÑO,PASTO,12.39790502793296,1.5,22.9
2122,2019-10,NARIÑO,PUERRES,6.050495049504951,4.0,9.8
2123,2019-10,NARIÑO,RICAURTE,16.05391304347826,10.4,22.1
2124,2019-10,NARIÑO,SANDONÁ,17.782793440382644,12.99689,25.95325
2125,2019-10,NARIÑO,TAMINANGO,23.34959568733154,18.2,32.5
2126,2019-10,NARIÑO,TUMACO,25.69840579710145,22.6,30.3
2127,2019-10,NARIÑO,TÚQUERRES,11.144474393530999,4.4,19.5
2128,2019-11,CUNDINAMARCA,ANAPOIMA,24.398813056379822,19.0,32.4
2129,2019-11,CUNDINAMARCA,BOJACÁ,12.431137724550899,9.0,20.0
2130,2019-11,CUNDINAMARCA,CABRERA,12.660555555555556,7.4,19.3
2131,2019-11,CUNDINAMARCA,CARMEN DE CARUPA,11.607762557077626,3.8,19.9
2132,2019-11,CUNDINAMARCA,CHOCONTÁ,12.970655743879473,5.17,20.117
2133,2019-11,CUNDINAMARCA,CHÍA,14.231397459165155,5.7,23.2
2134,2019-11,CUNDINAMARCA,COGUA,9.277313974591651,3.7,14.9
2135,2019-11,CUNDINAMARCA,CUCUNUBÁ,11.459180673974828,6.647,21.6
2136,2019-11,CUNDINAMARCA,EL COLEGIO,20.081679521816337,16.38322,28.25802
2137,2019-11,CUNDINAMARCA,EL ROSAL,13.610413023037141,4.476,22.953
2138,2019-11,CUNDINAMARCA,FACATATIVÁ,12.034166632798211,5.2,23.4
2139,2019-11,CUNDINAMARCA,FUNZA,14.828365656565657,6.021,23.635
2140,2019-11,CUNDINAMARCA,GIRARDOT,28.41237830319889,21.7,35.6
2141,2019-11,CUNDINAMARCA,GUADUAS,18.901454545454545,14.7,26.6
2142,2019-11,CUNDINAMARCA,GUASCA,10.477361111111112,6.8,18.4
2143,2019-11,CUNDINAMARCA,GUAYABETAL,20.919878603945374,16.6,27.6
2144,2019-11,CUNDINAMARCA,LA CALERA,11.900302631578949,4.4,24.9
2145,2019-11,CUNDINAMARCA,LA PALMA,20.201521878652244,15.6821,30.98384
2146,2019-11,CUNDINAMARCA,LA VEGA,21.510558111380146,12.098,30.619
2147,2019-11,CUNDINAMARCA,MACHETÁ,13.117280242877161,8.144,20.493
2148,2019-11,CUNDINAMARCA,MEDINA,24.29804804804805,19.2,32.6
2149,2019-11,CUNDINAMARCA,MOSQUERA,14.00556328233658,2.9,23.6
2150,2019-11,CUNDINAMARCA,NEMOCÓN,13.908248914616498,3.4,25.2
2151,2019-11,CUNDINAMARCA,PACHO,17.86560247312888,10.989,30.22407
2152,2019-11,CUNDINAMARCA,PASCA,14.03199619467254,9.042,21.7
2153,2019-11,CUNDINAMARCA,PUERTO SALGAR,27.11791666666667,21.9,34.5
2154,2019-11,CUNDINAMARCA,PULÍ,21.200199334165625,0.0,26.756
2155,2019-11,CUNDINAMARCA,QUETAME,18.461394674621896,13.16992,25.825
2156,2019-11,CUNDINAMARCA,SAN CAYETANO,13.685376044568246,0.0,21.0
2157,2019-11,CUNDINAMARCA,SIBATÉ,12.014423673085956,6.808,19.265
2158,2019-11,CUNDINAMARCA,SILVANIA,20.45827123695976,14.8,28.1
2159,2019-11,CUNDINAMARCA,SIMIJACA,11.153961700140123,4.789,18.226
2160,2019-11,CUNDINAMARCA,SOACHA,11.000325281425892,7.255,16.528
2161,2019-11,CUNDINAMARCA,SOPÓ,24.477999999999998,3.751,45.205
2162,2019-11,CUNDINAMARCA,TABIO,13.988587921847246,0.0,22.952
2163,2019-11,CUNDINAMARCA,TAUSA,9.564949128591616,4.652,16.108
2164,2019-11,CUNDINAMARCA,TENA,16.38963608562691,12.918,23.352
2165,2019-11,CUNDINAMARCA,TIBACUY,19.559329196191012,14.91723,26.18756
2166,2019-11,CUNDINAMARCA,UBATÉ,13.579722222222221,6.2,23.3
2167,2019-11,CUNDINAMARCA,VILLAGÓMEZ,12.058821740155624,5.035,20.888
2168,2019-11,CUNDINAMARCA,VILLAPINZÓN,11.588869112046503,2.3,19.703
2169,2019-11,CUNDINAMARCA,VILLETA,25.15847222222222,18.6,33.9
2170,2019-11,CUNDINAMARCA,YACOPÍ,20.388030303030302,16.8,26.4
2171,2019-11,CUNDINAMARCA,ZIPAQUIRÁ,10.789785945072698,3.4,17.484
2172,2019-11,NARIÑO,ALDANA,11.861221374045803,4.6,21.3
2173,2019-11,NARIÑO,BARBACOAS,18.825892857142858,15.7,24.4
2174,2019-11,NARIÑO,CONSACÁ,19.738352411899896,14.76546,30.50503
2175,2019-11,NARIÑO,CONTADERO,15.607916666666668,10.3,27.4
2176,2019-11,NARIÑO,CUMBAL,4.93643949930459,1.8,10.8
2177,2019-11,NARIÑO,PASTO,13.289133858267718,4.8,23.6
2178,2019-11,NARIÑO,PUERRES,7.005972222222223,4.5,12.4
2179,2019-11,NARIÑO,RICAURTE,16.608363636363638,11.9,24.6
2180,2019-11,NARIÑO,SANDONÁ,17.981514428470753,13.13563,30.44102
2181,2019-11,NARIÑO,TAMINANGO,23.278025034770515,18.3,33.9
2182,2019-11,NARIÑO,TUMACO,26.022321428571427,23.2,30.6
2183,2019-11,NARIÑO,TÚQUERRES,11.812083333333334,6.3,19.9
2184,2019-12,CUNDINAMARCA,ANAPOIMA,24.831720430107527,19.3,33.0
2185,2019-12,CUNDINAMARCA,BOJACÁ,12.62231182795699,9.1,19.9
2186,2019-12,CUNDINAMARCA,CABRERA,12.567204301075268,7.1,19.1
2187,2019-12,CUNDINAMARCA,CARMEN DE CARUPA,11.575336927223718,3.5,20.8
2188,2019-12,CUNDINAMARCA,CHOCONTÁ,12.468445261669023,2.502,19.721
2189,2019-12,CUNDINAMARCA,CHÍA,14.15943396226415,5.1,24.0
2190,2019-12,CUNDINAMARCA,COGUA,9.255525606469003,3.7,15.5
2191,2019-12,CUNDINAMARCA,CUCUNUBÁ,11.311832402234637,6.3,20.1
2192,2019-12,CUNDINAMARCA,EL COLEGIO,20.687133614880675,16.17879,28.80361
2193,2019-12,CUNDINAMARCA,EL ROSAL,12.980506740681998,2.948,22.359
2194,2019-12,CUNDINAMARCA,FACATATIVÁ,12.08457255733282,2.3,21.2
2195,2019-12,CUNDINAMARCA,FUNZA,14.079913835770528,4.168,22.935
2196,2019-12,CUNDINAMARCA,GIRARDOT,28.85793010752688,22.8,37.2
2197,2019-12,CUNDINAMARCA,GUADUAS,18.994339622641508,14.7,27.1
2198,2019-12,CUNDINAMARCA,GUASCA,10.357816711590296,5.2,19.9
2199,2019-12,CUNDINAMARCA,GUAYABETAL,20.990028901734103,16.1,27.8
2200,2019-12,CUNDINAMARCA,LA CALERA,11.682847178566083,3.5,24.8
2201,2019-12,CUNDINAMARCA,LA PALMA,20.253488432011167,15.32336,31.63689
2202,2019-12,CUNDINAMARCA,LA VEGA,21.55834870317003,12.101,29.92
2203,2019-12,CUNDINAMARCA,MACHETÁ,13.010303771890436,6.895,20.959
2204,2019-12,CUNDINAMARCA,MEDINA,25.026621621621622,19.4,33.1
2205,2019-12,CUNDINAMARCA,MOSQUERA,13.704569892473119,2.1,22.7
2206,2019-12,CUNDINAMARCA,NEMOCÓN,14.073715124816447,3.5,23.8
2207,2019-12,CUNDINAMARCA,PACHO,18.926560006664445,11.292,30.36168
2208,2019-12,CUNDINAMARCA,PASCA,14.018530125120307,8.855,22.1
2209,2019-12,CUNDINAMARCA,PUERTO SALGAR,27.268413978494625,22.0,35.8
2210,2019-12,CUNDINAMARCA,PULÍ,21.399449003517,17.967,27.73
2211,2019-12,CUNDINAMARCA,QUETAME,18.380175859185652,12.47091,26.55624
2212,2019-12,CUNDINAMARCA,SAN CAYETANO,13.934543010752687,7.8,20.3
2213,2019-12,CUNDINAMARCA,SIBATÉ,11.977854824165917,5.736,18.735
2214,2019-12,CUNDINAMARCA,SILVANIA,20.697173620457605,15.4,30.0
2215,2019-12,CUNDINAMARCA,SIMIJACA,11.146316486972147,4.542,17.636
2216,2019-12,CUNDINAMARCA,SOACHA,11.057659106220525,6.241,17.957
2217,2019-12,CUNDINAMARCA,TABIO,13.484323285143034,0.0,22.042
2218,2019-12,CUNDINAMARCA,TAUSA,9.480600583744948,4.394,16.249
2219,2019-12,CUNDINAMARCA,TENA,16.697229335130277,12.69,22.801
2220,2019-12,CUNDINAMARCA,TIBACUY,19.97873531777501,15.49854,27.3353
2221,2019-12,CUNDINAMARCA,UBATÉ,13.463037634408602,5.1,23.5
2222,2019-12,CUNDINAMARCA,VILLAGÓMEZ,12.159494281228975,4.349,20.82
2223,2019-12,CUNDINAMARCA,VILLAPINZÓN,11.441530721966206,1.8,18.851
2224,2019-12,CUNDINAMARCA,VILLETA,25.142473118279568,18.1,34.0
2225,2019-12,CUNDINAMARCA,YACOPÍ,20.6122311827957,17.1,26.4
2226,2019-12,CUNDINAMARCA,ZIPAQUIRÁ,11.075540893835012,3.1,21.6
2227,2019-12,NARIÑO,ALDANA,12.036769759450172,5.1,21.3
2228,2019-12,NARIÑO,BARBACOAS,18.968010752688173,16.5,24.5
2229,2019-12,NARIÑO,CONSACÁ,19.81553764582043,15.03344,30.9614
2230,2019-12,NARIÑO,CONTADERO,15.773924731182795,10.1,25.1
2231,2019-12,NARIÑO,CUMBAL,4.871102150537634,2.0,10.2
2232,2019-12,NARIÑO,PASTO,13.338143289606458,5.2,23.9
2233,2019-12,NARIÑO,PUERRES,6.980376344086021,3.9,12.2
2234,2019-12,NARIÑO,RICAURTE,16.59865229110512,12.5,24.1
2235,2019-12,NARIÑO,SANDONÁ,18.04059726611523,13.95772,27.09184
2236,2019-12,NARIÑO,TAMINANGO,23.648387096774197,18.9,33.0
2237,2019-12,NARIÑO,TUMACO,26.25121293800539,23.0,30.9
2238,2019-12,NARIÑO,TÚQUERRES,12.06021505376344,7.0,20.4
2239,2020-01,CUNDINAMARCA,ANAPOIMA,26.255572519083973,19.4,34.8
2240,2020-01,CUNDINAMARCA,BOJACÁ,12.26773211567732,6.8,20.6
2241,2020-01,CUNDINAMARCA,CABRERA,12.581586021505377,4.2,18.8
2242,2020-01,CUNDINAMARCA,CACHIPAY,20.923255813953485,16.4,25.8
2243,2020-01,CUNDINAMARCA,CAPARRAPÍ,22.580487804878047,17.8,28.0
2244,2020-01,CUNDINAMARCA,CARMEN DE CARUPA,10.837697841726618,0.3,21.6
2245,2020-01,CUNDINAMARCA,CHOCONTÁ,12.086615820895522,0.141,22.271
2246,2020-01,CUNDINAMARCA,CHÍA,13.413698630136984,2.4,24.9
2247,2020-01,CUNDINAMARCA,COGUA,8.705368098159509,0.0,16.9
2248,2020-01,CUNDINAMARCA,CUCUNUBÁ,11.128185133795839,4.3,22.5
2249,2020-01,CUNDINAMARCA,EL COLEGIO,21.409396988920005,14.2,30.21356
2250,2020-01,CUNDINAMARCA,EL ROSAL,13.445673289183224,0.067,22.807
2251,2020-01,CUNDINAMARCA,FACATATIVÁ,11.800520787746171,0.4,21.933
2252,2020-01,CUNDINAMARCA,FUNZA,14.001431998081076,1.922,24.421
2253,2020-01,CUNDINAMARCA,FÚQUENE,14.687804878048782,7.1,21.5
2254,2020-01,CUNDINAMARCA,GIRARDOT,30.40604838709677,22.3,38.8
2255,2020-01,CUNDINAMARCA,GUADUAS,19.754490106544903,14.0,27.8
2256,2020-01,CUNDINAMARCA,GUASCA,10.376612903225807,4.6,19.5
2257,2020-01,CUNDINAMARCA,GUAYABETAL,20.967403314917128,14.6,28.6
2258,2020-01,CUNDINAMARCA,LA CALERA,11.69846724546172,0.1,26.8
2259,2020-01,CUNDINAMARCA,LA PALMA,21.093772403582978,14.44538,33.40051
2260,2020-01,CUNDINAMARCA,LA VEGA,21.920542056074765,12.106,29.45
2261,2020-01,CUNDINAMARCA,LENGUAZAQUE,11.399999999999999,4.8,16.9
2262,2020-01,CUNDINAMARCA,MACHETÁ,12.883877168949772,4.661,22.378
2263,2020-01,CUNDINAMARCA,MEDINA,25.079906542056072,18.9,34.2
2264,2020-01,CUNDINAMARCA,MOSQUERA,13.45497311827957,0.7,23.9
2265,2020-01,CUNDINAMARCA,NEMOCÓN,13.517341977309563,0.0,25.4
2266,2020-01,CUNDINAMARCA,PACHO,19.43017846963847,11.716,32.37086
