mes,departamento,municipio,topografia,drenaje,cobre_disponible,hierro_disponible_olsen,zinc_disponible_olsen,boro_disponible,manganeso_disponible_olsen,acidez_kcl,ph_agua_suelo,conductividad_electrica,capacidad_de_intercambio_cationico,materia_organica,Numero_cultivos_Cafe
2019-06,CUNDINAMARCA,SAN BERNARDO,Pendiente moderada,No indica,1.66,329.55,12.71,0.47,16.98,0.49,5.41,0.21,10.26,2.82,1
2019-06,NARIÑO,LOS ANDES,Pendiente moderada,Buen drenaje,1.65,103.1,1.0,0.27,3.31,0.84,5.38,0.22,8.1,7.22,1
2019-06,VALLE DEL CAUCA,SEVILLA,Pendiente moderada,Buen drenaje,3.225,106.995,1.15,0.14,4.315,1.135,5.4350000000000005,0.12000000000000001,5.225,2.2750000000000004,2
2019-07,CAUCA,CAJIBÍO,Pendiente moderada,Buen drenaje,3.26,93.3,3.16,0.11,3.74,0.0,5.75,0.22,10.56,12.12,1
2019-07,CUNDINAMARCA,CHAGUANÍ,Moderadamente ondulado,Buen drenaje,1.2133333333333334,125.14666666666666,1.05,0.09333333333333334,8.713333333333333,3.19,5.286666666666666,0.09666666666666668,7.666666666666667,1.2666666666666668,3
2019-07,CUNDINAMARCA,NOCAIMA,Pendiente leve,Buen drenaje,3.22,895.75,1.0,0.21,2.29,5.11,4.85,0.17,7.88,3.82,1
2019-07,CUNDINAMARCA,QUETAME,Pendiente moderada,Buen drenaje,2.24,129.14,7.16,0.12,22.57,0.69,5.21,0.21,4.53,2.66,1
2019-07,CUNDINAMARCA,VIOTÁ,Pendiente moderada,Buen drenaje,1.0,547.4,2.65,0.14,3.21,6.97,4.51,0.16,8.99,2.89,1
2019-07,META,PUERTO GAITÁN,Plano,Buen drenaje,0.0,0.0,0.0,0.08374999999999999,0.0,0.9175,5.3175,0.06,2.24875,1.41625,8
2019-07,NORTE DE SANTANDER,CUCUTILLA,Plano,Buen drenaje,0.0,0.0,0.0,0.23,0.0,1.37,4.78,0.42,4.8,3.68,1
2019-07,VALLE DEL CAUCA,BUGALAGRANDE,Pendiente moderada,Buen drenaje,1.3025,118.615,1.2574999999999998,0.2275,3.7375000000000003,0.0,5.9725,0.115,19.0225,2.4225000000000003,4
2019-08,CASANARE,TÁMARA,Pendiente moderada,Buen drenaje,1.23,363.0,1.0,0.13,7.41,3.75,4.36,0.59,5.36,4.17,1
2019-08,CAUCA,POPAYÁN,Ligeramente ondulado,Buen drenaje,1.19,115.51,1.0,0.03,1.58,0.81,5.18,0.14,1.58,12.93,1
2019-08,CUNDINAMARCA,GUADUAS,Ligeramente ondulado,Buen drenaje,1.58,190.95,1.93,0.09,22.85,2.39,4.96,0.18,4.5,2.08,1
2019-08,CUNDINAMARCA,MOSQUERA,Pendiente moderada,Buen drenaje,2.0126666666666666,290.6426666666667,1.434,0.146,7.623,4.052666666666666,4.838666666666667,0.19366666666666668,6.218666666666667,3.4633333333333334,30
2019-08,CUNDINAMARCA,PULÍ,Ligeramente ondulado,Regular drenaje,1.0,526.39,2.43,0.09,13.46,1.2,5.13,0.13,4.6,2.87,1
2019-08,CUNDINAMARCA,SASAIMA,Pendiente moderada,Buen drenaje,1.0,103.47,1.0,0.09,1.15,1.74,5.29,0.12,3.71,9.09,1
2019-08,CUNDINAMARCA,YACOPÍ,Pendiente moderada,Buen drenaje,3.48,799.22,13.73,0.16,9.08,5.19,4.97,0.11,7.81,3.4,1
2019-08,HUILA,GIGANTE,Pendiente moderada,Buen drenaje,1.78,372.89,3.53,0.22,18.09,0.63,5.19,0.29,8.17,4.1,1
2019-08,NARIÑO,BUESACO,Pendiente moderada,Regular drenaje,2.1733333333333333,78.04,1.0,0.20333333333333334,6.846666666666667,0.0,5.95,0.11666666666666665,10.839999999999998,3.436666666666667,3
2019-08,NARIÑO,CONSACÁ,Plano,Regular drenaje,3.51,196.63,4.44,0.24,8.53,0.0,5.82,0.22,12.35,2.93,1
2019-08,NARIÑO,PASTO,Pendiente moderada,Buen drenaje,1.07,64.33,1.0,0.18,2.63,0.0,5.75,0.11,3.96,1.9,1
2019-09,CASANARE,PORE,Plano,Regular drenaje,3.75,253.95,3.83,0.2,29.93,1.44,5.29,0.21,6.18,7.23,1
2019-09,CUNDINAMARCA,CARMEN DE CARUPA,Ondulado y Pendiente,Buen drenaje,1.0,626.77,1.0,0.14,2.03,4.19,5.06,0.17,5.97,4.43,1
2019-09,CUNDINAMARCA,CHAGUANÍ,Pendiente leve,Buen drenaje,1.31,136.71,1.98,0.2,7.78,3.51,5.11,0.21,8.8,5.93,1
2019-09,CUNDINAMARCA,CHOACHÍ,Ligeramente ondulado,No indica,2.14,255.6,3.78,0.6,2.71,0.0,6.69,0.3,15.94,3.18,1
2019-09,CUNDINAMARCA,QUIPILE,Ligeramente ondulado,Buen drenaje,1.0,73.22,1.965,0.18,3.935,0.38,5.359999999999999,0.63,6.885,6.015,2
2019-09,NARIÑO,BUESACO,Ligeramente ondulado,Buen drenaje,3.22,31.84,1.0,0.18,3.33,0.0,6.27,0.11,33.83,1.59,1
2019-09,NARIÑO,SAN LORENZO,Moderadamente ondulado,Buen drenaje,4.14,103.57,1.0,0.13,5.67,0.0,5.76,0.18,5.18,6.92,1
2019-09,NARIÑO,SANDONÁ,Ligeramente ondulado,Buen drenaje,2.825,288.325,2.92,0.28,8.0,0.8049999999999999,5.369999999999999,0.26,8.26,3.665,2
2019-10,"BOGOTÁ, D.C.","BOGOTÁ,  D.C.",Moderadamente ondulado,Buen drenaje,1.5433333333333332,76.05666666666667,12.156666666666666,0.24333333333333332,5.21,0.0,5.56,0.8366666666666666,10.266666666666666,20.413333333333334,3
2019-10,CAUCA,CAJIBÍO,Pendiente leve,Buen drenaje,3.365,103.93,2.315,0.065,10.085,0.0,5.67,0.27,7.255000000000001,8.545,2
2019-10,CUNDINAMARCA,GUAYABAL DE SÍQUIMA,Ondulado y Pendiente,Buen drenaje,1.99,397.02,5.06,0.52,3.98,0.67,5.3,0.3,16.5,4.71,1
2019-10,CUNDINAMARCA,PULÍ,Pendiente moderada,Regular drenaje,2.16,98.37,1.27,0.22,5.69,0.0,6.44,0.18,16.31,2.42,1
2019-10,CUNDINAMARCA,SILVANIA,Ondulado y Pendiente,Buen drenaje,4.7,171.84,1.54,0.2,3.79,0.0,6.01,0.18,13.52,1.79,1
2019-10,CUNDINAMARCA,VERGARA,Pendiente moderada,Buen drenaje,1.5333333333333332,266.15333333333336,8.576666666666666,0.32666666666666666,5.423333333333333,1.7599999999999998,4.886666666666667,0.3066666666666667,6.736666666666667,5.353333333333333,3
2019-10,CUNDINAMARCA,VIOTÁ,Plano,Buen drenaje,1.715,608.0949999999999,4.3999999999999995,0.275,6.935,2.035,5.0649999999999995,0.19,8.6,10.13,2
2019-10,HUILA,PALESTINA,Moderadamente ondulado,Buen drenaje,1.8,369.33,3.97,0.31,11.39,0.51,5.15,0.35,8.9,5.66,1
2019-10,HUILA,SUAZA,Pendiente fuerte,Buen drenaje,1.0,525.84,1.02,0.46,3.04,1.78,5.13,0.17,4.56,2.8,1
2019-10,NARIÑO,CHACHAGÜÍ,Pendiente fuerte,Regular drenaje,1.0,102.71,1.0,0.06,5.97,0.0,5.55,0.17,4.7,7.52,1
2019-10,NARIÑO,LA FLORIDA,Moderadamente ondulado,Buen drenaje,2.77,113.86,2.39,0.34,6.26,0.0,5.95,0.17,8.84,3.77,1
2019-10,NARIÑO,SANDONÁ,Moderadamente ondulado,Buen drenaje,9.713333333333333,208.69333333333336,8.773333333333333,0.20666666666666667,14.183333333333332,0.71,5.203333333333333,0.24,7.510000000000001,3.8000000000000003,3
2019-10,NARIÑO,YACUANQUER,Ondulado y Pendiente,No indica,2.42,225.02,2.59,0.36,10.83,0.0,5.99,0.17,12.58,2.6,1
2019-10,TOLIMA,ANZOÁTEGUI,Ondulado y Pendiente,Buen drenaje,1.0,89.46,1.92,0.21,4.33,0.0,5.57,0.35,7.85,6.46,1
2019-11,"BOGOTÁ, D.C.","BOGOTÁ,  D.C.",Ligeramente ondulado,Buen drenaje,2.34,1090.36,10.05,0.9,9.86,0.78,4.74,0.82,14.17,5.17,1
2019-11,CUNDINAMARCA,LA MESA,Moderadamente ondulado,Buen drenaje,2.035,586.34,7.745000000000001,0.5,9.17,0.0,5.640000000000001,0.5800000000000001,13.485,3.5949999999999998,2
2019-11,CUNDINAMARCA,MACHETÁ,No indica,No indica,1.4775,384.1225,3.376666666666667,0.20750000000000002,7.8475,2.1708333333333334,5.335833333333333,0.16166666666666665,10.174166666666666,3.155,12
2019-11,CUNDINAMARCA,SAN BERNARDO,Pendiente moderada,Buen drenaje,2.27,419.57,4.69,0.35,20.18,0.54,5.29,0.26,11.67,4.32,1
2019-11,CUNDINAMARCA,SAN JUAN DE RIOSECO,Pendiente moderada,Buen drenaje,3.79,71.68,3.33,0.13,5.32,0.0,5.89,0.12,16.28,1.35,1
2019-11,HUILA,PITALITO,Moderadamente ondulado,Buen drenaje,1.62,775.4,1.0,0.42,6.33,1.83,4.5,0.6,6.27,5.07,1
2019-11,NARIÑO,POLICARPA,Pendiente fuerte,Buen drenaje,6.533333333333334,177.25,1.0166666666666666,0.06666666666666667,8.63,0.0,5.776666666666666,0.15333333333333332,9.32,4.03,3
2019-11,VALLE DEL CAUCA,CALIMA,Pendiente leve,Regular drenaje,2.755,94.30499999999999,5.465000000000001,0.17214285714285715,16.59642857142857,0.2285714285714286,5.5371428571428565,0.44499999999999995,9.959999999999999,8.166428571428572,14
2019-12,CUNDINAMARCA,CARMEN DE CARUPA,Pendiente moderada,Buen drenaje,1.0,695.84,1.65,0.21,1.39,3.43,5.16,0.08,6.31,2.48,1
2019-12,CUNDINAMARCA,MACHETÁ,Ondulado y Pendiente,Mal drenaje,1.54,396.12,5.41,0.51,5.8,0.0,5.81,0.24,12.68,2.3,1
2020-01,CAUCA,CAJIBÍO,Ligeramente ondulado,Buen drenaje,3.855,141.1,3.9675,0.2725,9.165000000000001,0.47,5.64,0.305,11.442499999999999,10.325,4
2020-01,CAUCA,TIMBÍO,Pendiente moderada,Buen drenaje,3.77,176.625,1.28,0.135,6.65,1.885,5.2,0.185,4.61,8.829999999999998,2
2020-01,HUILA,TARQUI,Pendiente moderada,Buen drenaje,7.15,458.76,3.79,0.33,19.55,0.32,5.03,0.53,11.17,2.34,1
2020-01,NARIÑO,POLICARPA,Pendiente moderada,Regular drenaje,3.36,297.155,3.105,0.175,3.11,0.0,5.94,0.20500000000000002,9.469999999999999,3.1100000000000003,2
2020-02,ANTIOQUIA,BURITICÁ,Pendiente moderada,Buen drenaje,4.47,123.3935294117647,1.4452941176470588,0.1623529411764706,12.212352941176471,0.1435294117647059,5.671176470588235,0.24117647058823527,17.258235294117647,4.145294117647059,17
2020-02,CAUCA,TORIBÍO,Moderadamente ondulado,Buen drenaje,6.43,269.8,1.0,0.16,15.58,1.89,4.98,0.24,13.85,2.88,1
2020-02,CUNDINAMARCA,CHOACHÍ,Pendiente fuerte,Buen drenaje,3.09,198.51,3.04,0.41000000000000003,8.805,0.0,5.735,0.305,6.79,2.2249999999999996,2
2020-02,HUILA,PITALITO,Ondulado y Pendiente,Regular drenaje,1.0,187.78,4.53,0.17,33.1,1.36,4.48,0.77,5.17,2.78,1
2020-03,CUNDINAMARCA,QUIPILE,Ondulado y Pendiente,Buen drenaje,1.13,522.5,11.175,0.23,4.9350000000000005,2.015,4.795,0.26,11.54,1.855,2
2020-03,NARIÑO,BUESACO,Moderadamente ondulado,No indica,2.6274285714285712,105.75142857142858,3.1142857142857143,0.19485714285714287,7.4394285714285715,0.05457142857142857,5.807142857142857,0.17685714285714288,10.603142857142858,2.8068571428571425,35
2020-03,NARIÑO,CHACHAGÜÍ,Moderadamente ondulado,No indica,2.4304347826086956,93.88130434782609,2.7269565217391305,0.14869565217391303,10.541304347826086,0.3234782608695652,5.640434782608695,0.1891304347826087,7.503913043478261,3.8369565217391304,23
2020-03,SANTANDER,COROMORO,Moderadamente ondulado,Buen drenaje,1.0,566.2249999999999,1.0,0.2175,1.0,6.275,4.6675,0.14,7.1825,3.29,4
2020-03,TOLIMA,PLANADAS,Pendiente moderada,Buen drenaje,1.78,99.16,1.0,0.2,7.89,0.0,6.02,0.25,17.38,3.39,1
2020-03,VALLE DEL CAUCA,LA UNIÓN,Pendiente moderada,Buen drenaje,1.53,103.89,2.24,0.31,3.9,0.0,5.87,0.28,11.91,3.44,1
2020-03,VALLE DEL CAUCA,PALMIRA,Pendiente moderada,Buen drenaje,1.0,87.89,1.88,0.22,3.12,0.0,6.04,0.23,11.16,4.39,1
2020-05,CUNDINAMARCA,SAN JUAN DE RIOSECO,Pendiente leve,Regular drenaje,1.0,89.23,1.0,0.29,8.38,2.35,5.35,0.18,10.91,4.13,1
2020-07,ANTIOQUIA,SAN ANDRÉS DE CUERQUÍA,Pendiente moderada,Buen drenaje,3.84,170.43,2.2,0.32,10.12,0.0,5.65,0.22,11.96,4.11,1
2020-07,BOYACÁ,PÁEZ,Ligeramente ondulado,Regular drenaje,1.72,715.91,1.85,0.24,9.73,3.22,4.97,0.13,5.06,4.4,1
2020-07,CAUCA,TIMBÍO,Plano y pendiente,Regular drenaje,4.640000000000001,203.255,2.675,0.22000000000000003,18.990000000000002,0.0,5.705,0.18,6.605,3.2350000000000003,2
2020-07,CUNDINAMARCA,ARBELÁEZ,Moderadamente ondulado,Buen drenaje,1.0,132.0,1.0,0.23,4.0,1.6,5.06,0.09,3.84,1.91,1
2020-07,CUNDINAMARCA,SAN JUAN DE RIOSECO,Ligeramente ondulado,Buen drenaje,1.26,109.51,1.275,0.16,9.575,0.7250000000000001,5.45,0.16499999999999998,4.365,5.1850000000000005,2
2020-07,CUNDINAMARCA,SUPATÁ,Pendiente leve,Buen drenaje,1.21,117.29,1.16,0.11,2.53,2.52,5.36,0.09,3.64,10.72,1
2020-07,CUNDINAMARCA,VIANÍ,Moderadamente ondulado,Buen drenaje,1.01,90.46,6.9,0.17,12.23,4.89,5.15,0.16,25.57,1.21,1
2020-07,CUNDINAMARCA,VIOTÁ,Moderadamente ondulado,Buen drenaje,1.0,108.32,6.2,0.13,9.28,2.24,4.72,0.76,5.28,14.72,1
2020-07,HUILA,PITALITO,Pendiente leve,Buen drenaje,1.0,125.49,1.21,0.24,10.17,2.01,4.9,0.2,4.27,7.02,1
2020-07,LA GUAJIRA,FONSECA,Pendiente moderada,Buen drenaje,1.5825,220.04000000000002,2.1260000000000003,0.331,13.536000000000001,0.8029999999999999,5.49275,0.3635,10.98675,3.8332499999999996,40
2020-07,NARIÑO,EL TAMBO,Moderadamente ondulado,Buen drenaje,5.48,42.6,1.49,0.64,9.33,0.0,6.09,0.18,30.14,2.4,1
2020-07,NORTE DE SANTANDER,CHINÁCOTA,Pendiente moderada,Buen drenaje,3.47,659.87,8.27,0.37,7.41,0.85,5.06,0.29,5.87,2.25,1
2020-07,TOLIMA,ALPUJARRA,Ligeramente ondulado,Buen drenaje,1.62,853.89,3.34,0.51,5.14,5.36,4.53,0.24,9.95,4.34,1
2020-07,TOLIMA,FALAN,Ligeramente ondulado,Buen drenaje,2.915,168.62,1.65,0.26,8.835,0.845,5.375,0.22499999999999998,3.645,5.255000000000001,2
2020-07,TOLIMA,IBAGUÉ,Pendiente moderada,Buen drenaje,11.91,134.08,4.59,0.23,3.61,0.0,5.98,0.3,16.16,7.65,1
2020-07,TOLIMA,MURILLO,Pendiente leve,Buen drenaje,1.0,75.405,1.0,0.16499999999999998,2.7,0.0,6.01,0.115,4.545,5.54,2
2020-08,CUNDINAMARCA,EL COLEGIO,Moderadamente ondulado,Buen drenaje,2.45,151.44,10.11,0.13,7.29,1.03,5.1,0.51,6.01,12.83,1
2020-08,CUNDINAMARCA,SAN JUAN DE RIOSECO,Moderadamente ondulado,Regular drenaje,1.0,88.94,2.36,0.36,6.73,0.77,5.38,0.14,10.08,0.84,1
2020-08,CUNDINAMARCA,VERGARA,Ondulado y Pendiente,Muy buen drenaje,1.16,281.56,2.4,0.37,3.41,4.51,4.51,0.19,6.32,2.88,1
2020-08,NARIÑO,TANGUA,Pendiente moderada,Buen drenaje,1.0,88.06,1.0,0.25,5.44,0.0,6.06,0.3,11.45,2.74,1
2020-08,NARIÑO,YACUANQUER,Plano,Regular drenaje,2.04,98.66,1.22,0.17,5.86,0.0,5.83,0.15,7.94,1.71,1
2020-09,ANTIOQUIA,FREDONIA,Pendiente fuerte,Buen drenaje,1.0,112.64,1.27,0.37,15.45,0.0,5.51,0.12,14.1,3.53,1
2020-09,CAUCA,POPAYÁN,Ligeramente ondulado,Buen drenaje,3.1550000000000002,132.615,1.005,0.045,5.55,1.58,5.05,0.18,3.065,5.154999999999999,2
2020-09,CUNDINAMARCA,ARBELÁEZ,Ondulado y Pendiente,Buen drenaje,1.09,75.83,1.72,0.07,5.47,0.0,5.61,0.07,5.2,0.71,1
2020-09,CUNDINAMARCA,GUADUAS,Ondulado y Pendiente,Buen drenaje,1.11,458.47,13.66,0.65,16.6,4.51,4.27,0.99,7.58,9.0,1
2020-09,CUNDINAMARCA,SAN JUAN DE RIOSECO,Pendiente fuerte,Buen drenaje,2.0,77.31,1.44,0.38,8.01,1.16,5.37,0.12,14.21,0.97,1
2020-09,CUNDINAMARCA,SUPATÁ,Pendiente fuerte,Regular drenaje,1.0,215.02,1.0,0.45,2.32,4.39,4.81,0.14,5.9,5.95,1
2020-09,CUNDINAMARCA,TENA,Ondulado y Pendiente,Buen drenaje,1.0,51.98,2.26,0.29,1.0,0.0,6.53,0.18,22.52,1.33,1
2020-09,CUNDINAMARCA,YACOPÍ,Pendiente fuerte,Buen drenaje,1.62,329.72,9.63,0.25,2.88,1.18,5.03,1.0,8.11,3.83,1
2020-09,HUILA,BARAYA,Pendiente moderada,Buen drenaje,1.0,142.16,1.0,0.32,5.69,3.46,5.04,0.06,6.88,1.21,1
2020-09,HUILA,PITALITO,Moderadamente ondulado,Buen drenaje,1.0,246.33,1.0,0.08,4.73,4.1,5.03,0.11,7.59,2.47,1
2020-09,META,ACACÍAS,Moderadamente ondulado,Buen drenaje,2.2616666666666667,1190.6133333333335,4.581666666666667,0.26833333333333337,14.777500000000002,4.8575,4.4991666666666665,0.19333333333333336,5.754166666666666,5.216666666666667,12
2020-09,META,VILLAVICENCIO,Pendiente moderada,Buen drenaje,2.59,729.61,3.4766666666666666,0.16333333333333333,19.456666666666667,2.966666666666667,4.866666666666666,0.2333333333333333,6.609999999999999,2.21,3
2020-09,NARIÑO,TAMINANGO,Pendiente moderada,Buen drenaje,1.57,218.55,2.34,0.52,6.83,0.0,5.7,0.15,9.65,1.83,1
2020-09,TOLIMA,FRESNO,Moderadamente ondulado,Buen drenaje,4.04,61.68,1.0,0.09,6.65,0.0,5.53,0.2,3.09,7.19,1
2020-09,TOLIMA,IBAGUÉ,Pendiente moderada,Buen drenaje,1.23,88.42,1.74,0.29,5.22,0.0,5.77,0.17,7.23,3.45,1
2020-09,VALLE DEL CAUCA,GUACARÍ,Pendiente moderada,Buen drenaje,3.92,107.06,4.24,0.19,10.52,0.0,5.68,0.18,10.42,2.29,1
2020-10,CUNDINAMARCA,CHAGUANÍ,Pendiente moderada,No indica,4.45,226.45,3.4,0.41,7.25,1.19,5.25,0.41,8.43,7.69,1
2020-10,CUNDINAMARCA,GUADUAS,Pendiente moderada,No indica,1.8599999999999999,127.605,2.625,0.39,9.31,0.52,5.48,0.215,8.295,3.52,2
2020-10,CUNDINAMARCA,GUAYABAL DE SÍQUIMA,Ondulado y Pendiente,Buen drenaje,1.16,686.24,5.02,0.41,4.26,1.39,5.11,0.29,15.2,4.29,1
2020-10,CUNDINAMARCA,NOCAIMA,Plano y pendiente,Buen drenaje,3.5700000000000003,385.06,4.915,0.16,3.18,4.52,4.76,0.22,8.52,1.82,2
2020-10,CUNDINAMARCA,QUEBRADANEGRA,Pendiente moderada,No indica,5.69,165.55,65.49,0.51,1.49,0.0,6.16,0.24,22.37,4.41,1
2020-10,CUNDINAMARCA,SAN JUAN DE RIOSECO,Plano y pendiente,Buen drenaje,2.2333333333333334,195.5533333333333,6.476666666666667,0.27,8.146666666666667,1.3733333333333333,5.22,0.14666666666666667,8.92,1.61,3
2020-10,CUNDINAMARCA,ZIPACÓN,Pendiente moderada,Buen drenaje,1.0,76.65333333333332,1.7333333333333334,0.3666666666666667,3.4566666666666666,0.0,5.676666666666667,0.17333333333333334,7.32,8.276666666666666,3
2020-10,META,PUERTO GAITÁN,Plano,Buen drenaje,0.0,0.0,0.0,0.2,0.0,0.0,5.54,0.13,3.9,1.81,1
2020-10,NARIÑO,BUESACO,Pendiente moderada,No indica,1.43,79.71,1.55,0.09,8.09,0.0,5.78,0.1,7.35,2.53,1
2020-10,NARIÑO,CHACHAGÜÍ,Moderadamente ondulado,No indica,2.36,118.86500000000001,1.635,0.20500000000000002,12.11,0.9550000000000001,5.14,0.175,5.525,2.9899999999999998,2
2020-10,TOLIMA,IBAGUÉ,Moderadamente ondulado,Buen drenaje,2.3049999999999997,234.07,3.5149999999999997,0.245,6.275,0.275,5.58,0.265,6.525,2.645,2
2020-11,BOYACÁ,SAN JOSÉ DE PARE,Moderadamente ondulado,Mal drenaje,1.0,236.875,1.905,0.46,4.195,0.675,5.885,0.23,15.585,3.465,2
2020-11,CUNDINAMARCA,SAN JUAN DE RIOSECO,Pendiente moderada,Buen drenaje,1.73,86.34,1.83,0.22,12.79,0.49,5.24,0.2,5.48,1.98,1
2020-11,NARIÑO,BELÉN,Pendiente moderada,No indica,1.0,53.02,1.0,0.16,3.59,1.07,5.39,0.11,3.79,5.78,1
2020-11,NARIÑO,POLICARPA,Pendiente moderada,Buen drenaje,3.3366666666666664,106.04666666666667,1.01,0.17333333333333334,4.82,0.0,5.953333333333333,0.13,9.063333333333333,2.64,3
2020-11,NARIÑO,TANGUA,Moderadamente ondulado,Buen drenaje,1.66,60.2,3.19,0.23,2.82,0.0,6.64,0.19,13.87,2.64,1
2020-11,NORTE DE SANTANDER,ARBOLEDAS,Pendiente moderada,Buen drenaje,1.0,45.24,1.0,0.16,2.89,0.0,5.91,0.16,8.83,3.97,1
2020-11,NORTE DE SANTANDER,RAGONVALIA,Moderadamente ondulado,Buen drenaje,1.0,123.87,1.0,0.31,1.0,0.0,6.0,0.09,0.64,1.52,1
2020-12,ANTIOQUIA,JERICÓ,Moderadamente ondulado,No indica,8.41,359.49,3.0,0.05,8.39,2.61,4.71,0.34,4.69,6.78,1
2020-12,ANTIOQUIA,PUEBLORRICO,Moderadamente ondulado,No indica,9.0,300.62,3.93,0.2,16.26,5.41,4.63,0.5,9.35,7.91,1
2020-12,ANTIOQUIA,TÁMESIS,Moderadamente ondulado,No indica,14.7925,94.645,9.9,0.0475,8.455,0.595,5.4625,0.41000000000000003,12.21,8.504999999999999,4
2020-12,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,Pendiente moderada,Buen drenaje,1.3233333333333333,420.67,5.2,0.27666666666666667,7.1866666666666665,1.0966666666666667,5.116666666666666,0.5766666666666667,13.386666666666665,3.0066666666666664,3
2020-12,CUNDINAMARCA,SAN BERNARDO,Pendiente moderada,Buen drenaje,1.0,84.29,5.61,0.29,5.03,1.32,5.21,0.29,5.61,10.88,1
2020-12,HUILA,CAMPOALEGRE,Pendiente moderada,Buen drenaje,1.0,97.9,1.0,0.03,4.03,0.0,5.6,0.14,4.58,1.86,1
2020-12,HUILA,OPORAPA,Pendiente moderada,Buen drenaje,1.38,331.45,2.7,0.15,27.95,0.73,5.05,0.23,7.72,4.5,1
2020-12,HUILA,PITALITO,Plano,Buen drenaje,2.01,222.74,10.04,0.13,5.96,0.0,6.12,0.44,13.55,3.36,1
2020-12,META,PUERTO LÓPEZ,Plano,Buen drenaje,0.0,0.0,0.0,0.02,0.0,0.0,6.19,0.07,2.89,1.33,1
2020-12,NARIÑO,POLICARPA,Pendiente moderada,Buen drenaje,2.06,314.93,1.53,0.08,21.44,0.0,5.67,0.16,7.47,4.03,1
2020-12,NORTE DE SANTANDER,ARBOLEDAS,Pendiente moderada,Regular drenaje,1.0,365.38,1.0,0.14,7.42,2.57,5.0,0.3,5.82,8.21,1
2020-12,NORTE DE SANTANDER,CUCUTILLA,Pendiente moderada,Buen drenaje,1.0,203.64,1.0,0.23,12.3,0.66,5.37,0.23,7.21,2.86,1
2020-12,NORTE DE SANTANDER,ÁBREGO,Pendiente moderada,Buen drenaje,1.55,248.84,1.42,0.21,13.69,0.63,5.32,0.42,9.36,4.34,1
2020-12,TOLIMA,DOLORES,Moderadamente ondulado,Buen drenaje,1.4758333333333333,470.6354166666667,2.8358333333333334,0.21125000000000002,3.9283333333333332,3.9525,4.696666666666666,0.2554166666666667,6.373333333333334,4.2325,24
2020-12,TOLIMA,RIOBLANCO,Pendiente moderada,Buen drenaje,1.2650000000000001,122.15,1.2,0.08,8.030000000000001,0.0,5.779999999999999,0.28500000000000003,15.925,3.775,2
2020-12,VALLE DEL CAUCA,GUACARÍ,Pendiente moderada,Buen drenaje,4.86,117.68,3.87,0.01,11.26,0.0,5.5,0.25,13.05,2.69,1
2021-01,ANTIOQUIA,DABEIBA,Pendiente moderada,Regular drenaje,11.13,392.58,1.0,0.16,16.93,1.62,5.43,0.12,8.7,3.5,1
2021-01,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Pendiente moderada,Buen drenaje,0.8099999999999999,86.45666666666666,0.8766666666666666,0.26,45.620000000000005,0.0,6.3133333333333335,0.9933333333333335,9.366666666666667,3.39,3
2021-01,NARIÑO,POLICARPA,Moderadamente ondulado,Buen drenaje,5.005,96.14500000000001,2.835,0.515,8.004999999999999,0.0,6.515000000000001,0.165,13.895,2.545,2
2021-02,ANTIOQUIA,FREDONIA,Moderadamente ondulado,Buen drenaje,3.82,185.2344,3.1807999999999996,0.1252,15.2448,4.022,4.9332,0.35359999999999997,17.1848,4.4996,25
2021-02,CUNDINAMARCA,SAN JUAN DE RIOSECO,Pendiente moderada,Buen drenaje,1.4475,92.8925,1.505,0.2,5.8425,1.2025,5.96,0.175,11.6025,1.895,4
2021-02,CUNDINAMARCA,SUPATÁ,Pendiente moderada,No indica,1.0,130.3,1.0,0.01,1.0,0.0,5.69,0.06,1.1,8.31,1
2021-02,CUNDINAMARCA,VIANÍ,Moderadamente ondulado,Buen drenaje,1.88,87.82,1.71,0.12,2.64,0.0,6.17,0.1,8.55,3.64,1
2021-02,HUILA,PITALITO,Moderadamente ondulado,Buen drenaje,1.0,157.555,1.8,0.175,6.369999999999999,0.0,5.744999999999999,0.26,10.205,3.52,2
2021-02,HUILA,SUAZA,Pendiente moderada,Mal drenaje,1.0,221.33,1.0,0.12,3.69,2.11,5.15,0.09,4.88,1.83,1
2021-02,HUILA,TERUEL,Pendiente moderada,Buen drenaje,1.0599999999999998,314.95,6.8566666666666665,0.36000000000000004,12.223333333333334,1.89,4.886666666666667,0.44333333333333336,6.183333333333334,5.843333333333334,3
2021-02,NARIÑO,EL TAMBO,Pendiente moderada,Buen drenaje,7.39,48.34,1.0,0.29,5.65,0.0,7.05,0.3,20.1,3.29,1
2021-02,NARIÑO,SAN LORENZO,Moderadamente ondulado,Buen drenaje,5.125,92.725,2.1550000000000002,0.08,3.405,0.0,5.58,0.09,3.6100000000000003,5.4399999999999995,2
2021-02,NORTE DE SANTANDER,ARBOLEDAS,Moderadamente ondulado,Buen drenaje,1.53,147.83,1.07,0.15,7.17,1.95,5.16,0.18,4.19,8.5,1
2021-02,SANTANDER,LA PAZ,Pendiente moderada,Regular drenaje,1.0,494.64,1.0,0.14,4.53,3.71,5.12,0.11,5.5,4.86,1
